model	objective	gene	status	value
./e_coli_core.xml	obj	G_b1276	optimal	0.8739215069684373
./e_coli_core.xml	obj	G_b1297	optimal	0.8739215069684322
./e_coli_core.xml	obj	G_b1380	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b1478	optimal	0.8739215069684302
./e_coli_core.xml	obj	G_b1479	optimal	0.8739215069684302
./e_coli_core.xml	obj	G_b1524	optimal	0.8739215069684324
./e_coli_core.xml	obj	G_b1602	optimal	0.8739215069684304
./e_coli_core.xml	obj	G_b1603	optimal	0.8739215069684304
./e_coli_core.xml	obj	G_b1611	optimal	0.8739215069684317
./e_coli_core.xml	obj	G_b1612	optimal	0.8739215069684317
./e_coli_core.xml	obj	G_b1621	optimal	0.8739215069684322
./e_coli_core.xml	obj	G_b1676	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b1702	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b1723	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b1761	optimal	0.8513885233462081
./e_coli_core.xml	obj	G_b1773	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b1779	optimal	2.4573372075961716e-16
./e_coli_core.xml	obj	G_b1812	optimal	0.8739215069684324
./e_coli_core.xml	obj	G_b1817	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b1818	optimal	0.8739215069684317
./e_coli_core.xml	obj	G_b1819	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b1849	optimal	0.8739215069684373
./e_coli_core.xml	obj	G_b1852	optimal	0.863813309504003
./e_coli_core.xml	obj	G_b1854	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b2029	optimal	0.8638133095040005
./e_coli_core.xml	obj	G_b2097	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b2133	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b2276	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2277	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2278	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2279	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2280	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2281	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2282	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2283	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2284	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2285	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2286	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2287	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2288	optimal	0.21166294973531022
./e_coli_core.xml	obj	G_b2296	optimal	0.8739215069684373
./e_coli_core.xml	obj	G_b2297	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b2415	infeasible	
./e_coli_core.xml	obj	G_b2416	infeasible	
./e_coli_core.xml	obj	G_b2417	optimal	0.8739215069684322
./e_coli_core.xml	obj	G_b2458	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b2463	optimal	0.8739215069684302
./e_coli_core.xml	obj	G_b2464	optimal	0.8739215069684315
./e_coli_core.xml	obj	G_b2465	optimal	0.8739215069684315
./e_coli_core.xml	obj	G_b2492	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b2579	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b2587	optimal	0.8739215069684302
./e_coli_core.xml	obj	G_b2779	optimal	2.5726852502943635e-17
./e_coli_core.xml	obj	G_b2914	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b2925	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b2926	optimal	-7.094788127277672e-18
./e_coli_core.xml	obj	G_b2935	optimal	0.8739215069684315
./e_coli_core.xml	obj	G_b2975	optimal	0.8739215069684344
./e_coli_core.xml	obj	G_b2976	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b2987	optimal	0.8739215069684316
./e_coli_core.xml	obj	G_b3114	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b3115	optimal	0.8739215069684373
./e_coli_core.xml	obj	G_b3212	optimal	0.8739215069684324
./e_coli_core.xml	obj	G_b3213	optimal	0.8739215069684324
./e_coli_core.xml	obj	G_b3236	optimal	0.8258192905969884
./e_coli_core.xml	obj	G_b3386	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b3403	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b3493	optimal	0.8739215069684316
./e_coli_core.xml	obj	G_b3528	optimal	0.8739215069684317
./e_coli_core.xml	obj	G_b3603	optimal	0.8739215069684344
./e_coli_core.xml	obj	G_b3612	optimal	0.8739215069684316
./e_coli_core.xml	obj	G_b3731	optimal	0.3742298749331083
./e_coli_core.xml	obj	G_b3732	optimal	0.3742298749331083
./e_coli_core.xml	obj	G_b3733	optimal	0.3742298749331103
./e_coli_core.xml	obj	G_b3734	optimal	0.3742298749331103
./e_coli_core.xml	obj	G_b3735	optimal	0.3742298749331083
./e_coli_core.xml	obj	G_b3736	optimal	0.3742298749331103
./e_coli_core.xml	obj	G_b3737	optimal	0.3742298749331103
./e_coli_core.xml	obj	G_b3738	optimal	0.3742298749331083
./e_coli_core.xml	obj	G_b3739	optimal	0.8739215069684251
./e_coli_core.xml	obj	G_b3870	optimal	0.8739215069684322
./e_coli_core.xml	obj	G_b3916	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b3919	optimal	0.704036947859024
./e_coli_core.xml	obj	G_b3925	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b3951	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b3952	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b3956	optimal	0.870744806216026
./e_coli_core.xml	obj	G_b3962	optimal	0.8739215069684304
./e_coli_core.xml	obj	G_b4014	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b4015	optimal	0.8739215069684303
./e_coli_core.xml	obj	G_b4025	optimal	0.8631595522084178
./e_coli_core.xml	obj	G_b4077	optimal	0.8739215069684324
./e_coli_core.xml	obj	G_b4090	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b4122	optimal	0.8739215069684317
./e_coli_core.xml	obj	G_b4151	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b4152	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b4153	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b4154	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b4232	optimal	0.8739215069684313
./e_coli_core.xml	obj	G_b4301	optimal	0.8739215069684309
./e_coli_core.xml	obj	G_b4395	optimal	0.8739215069684316
./e_coli_core.xml	obj	G_s0001	optimal	0.21114065257211653
